runner,gender,yard,start,split1,split2,split3,finish
245,M,16,0.05,4.35,20.98,42.72,48.42
245,M,17,0.12,4.48,,,48.67
345,M,1,0.13,4.6,22.72,43.05,49.32
345,M,2,0.42,5.32,24.92,,50.6
345,M,3,0.17,4.7,22.72,,49.23
345,M,4,0.17,4.65,23.87,44.75,49.27
345,M,5,0.15,4.68,23.03,43.27,48.25
345,M,6,0.23,4.73,23.22,43.3,48.13
345,M,7,0.12,4.42,22.15,42.35,47.48
345,M,8,0.08,4.32,22.02,42.63,47.58
345,M,9,0,4.43,22.55,42.98,52.17
345,M,10,0.1,4.57,22.7,43.25,47.95
345,M,11,0.18,4.78,24.2,44.28,51.65
345,M,12,0.17,4.62,22.67,44.42,49.25
345,M,13,0.1,4.77,24.68,48.52,53.12
345,M,14,0.12,4.73,23.43,44.68,49.48
345,M,15,0.23,5.12,24.32,47.68,52.32
345,M,16,0.17,4.92,24.03,45.12,49.97
345,M,17,0.18,4.87,24.3,45.85,50.95
345,M,18,8.95,,,,
270,M,1,0.6,45.6,24.8,,49.98
270,M,2,0.7,5.43,22.37,40.2,44.23
270,M,3,0.42,4.63,20.83,38.13,42.25
270,M,4,0.6,4.67,21.87,40.88,44.95
270,M,5,0.73,5.43,22.07,41.07,45.77
270,M,6,0.62,5.53,23.25,43,47.75
270,M,7,0.7,5.47,23.3,43.17,47.83
270,M,8,0.48,43.05,23.22,,47.77
270,M,9,0.53,40.47,23.38,,44.62
270,M,10,0.32,4.97,20.8,37.73,41.58
270,M,11,0.55,5.32,22.9,41.33,45.42
270,M,12,0.37,40.8,23.72,,44.72
270,M,13,0.42,5.1,20.87,37.57,41.43
270,M,14,0.17,4.73,21.63,39.2,43.37
270,M,15,0.23,5.2,23.15,40.47,44.13
270,M,16,0.15,4.82,23.17,40.93,45
270,M,17,0.22,5.52,25.1,45.75,51.15
109,M,1,0.6,5.6,24.83,45.63,50.28
109,M,2,0.7,5.43,,44.28,48.87
109,M,3,0.4,5.52,24.28,43.73,47.97
109,M,4,0.65,5.77,23.55,42.92,47.3
109,M,5,0.72,5.53,22.08,,45.75
109,M,6,0.53,5.53,23.27,,47.18
109,M,7,0.7,5.48,23.27,,47.77
109,M,8,0.48,5.23,23.15,,47.62
109,M,9,0.52,5.3,22.65,40.43,44.47
109,M,10,0.38,5.02,20.73,37.73,41.52
109,M,11,0.58,5.25,,37.9,41.85
109,M,12,0.38,4.98,,37.52,41.62
109,M,13,0.45,4.87,,,42.73
109,M,14,0.07,4.93,,39.97,44.28
109,M,15,0.2,4.67,,38.32,42.33
109,M,16,0.25,5.08,,,48.45
109,M,17,0.15,4.8,,,51.25
424,M,1,0.62,46.28,25.2,,50.65
424,M,2,0.78,5.78,24.37,46.35,51.08
424,M,3,0.73,45.67,24.27,,50.13
424,M,4,0.75,49.07,24.13,,53.33
424,M,5,0.62,5.37,23.4,44.92,49.4
424,M,6,0.52,45.13,23.48,,52.57
424,M,7,0.58,45.03,23.68,,49.77
424,M,8,0.7,45.07,23.58,,49.47
424,M,9,0.52,5.28,23.55,45.2,49.55
424,M,10,0.52,5.22,23.27,44.42,49.07
424,M,11,0.62,45.13,24.03,,49.98
424,M,12,0.57,45.83,24.17,,50.8
424,M,13,0.48,46.12,24.35,,50.27
424,M,14,0.38,5.27,23.47,44.25,48.98
424,M,15,0.38,5.42,24.5,46.73,51.53
424,M,16,0.32,5.28,24.17,46.23,51.12
424,M,17,0.22,5.92,24.73,46.92,51.67
424,M,18,0.83,,,,
113,M,1,0.17,4.83,23.02,48.32,52.7
113,M,2,0.25,5.83,24.18,44.7,50.82
113,M,3,0.08,4.47,22.45,44.57,49.63
113,M,4,0.32,6.7,25.58,49.07,54.7
113,M,5,0.3,6.8,25.93,48.35,53.37
113,M,6,0.13,6.8,26.1,47.73,54.48
113,M,7,0.3,6.85,27.07,48.3,53.45
113,M,8,0.32,6.97,26.8,,53.27
113,M,9,0.23,6.97,26.83,48.4,53.22
113,M,10,0.13,6.85,26.75,49.13,54.38
113,M,11,0.12,4.75,22.27,42.02,46.82
113,M,12,0.27,6.08,27.65,49.48,54.12
113,M,13,0.22,6.95,25.95,47.43,52.33
113,M,14,0.18,5.78,27.05,46.47,54.28
113,M,15,0.13,5.43,25.05,46.83,51.75
113,M,16,0.17,5.33,25.12,46.95,52.07
113,M,17,0.15,5.93,25.8,48.5,53.78
113,M,18,7.82,,,,
279,M,1,0.23,5.53,26.5,49.75,55.3
279,M,2,0.22,6.12,27.3,49.45,54.52
279,M,3,0.23,5.8,25.85,48.6,54.48
279,M,4,0.3,5.55,26.23,49.8,54.92
279,M,5,0.38,6.02,27.45,50.08,55.18
279,M,6,0.28,6.02,27.55,50.55,55.37
279,M,7,0.23,6.35,27.53,50.17,55.27
279,M,8,0.3,6.98,27.53,50.53,55.87
279,M,9,0.2,7.37,27.23,50,55.15
279,M,10,0.22,6.97,27.47,50.1,55.32
279,M,11,0.25,6.85,27.52,50.53,55.85
279,M,12,0.32,7.12,27.8,49.78,54.77
279,M,13,0.18,7.25,27.77,49.75,54.77
279,M,14,0.15,6.55,27.95,50.25,55.42
279,M,15,0.22,6.78,27.83,50.18,55.25
279,M,16,0.2,5.93,27.57,48.62,54
279,M,17,0.22,5.83,26.42,49.03,54.27
279,M,18,7.07,,,,
537,M,1,0.22,5.75,25.4,48.43,53.3
537,M,2,0.88,5.83,24.88,46.3,51.93
537,M,3,0.77,5.92,24.73,44.93,52.95
537,M,4,0.75,5.62,24.07,44.95,50.2
537,M,5,0.78,5.55,24,44.4,49.95
537,M,6,0.57,5.5,23.05,45.32,50.32
537,M,7,0.62,5.48,23.57,47.05,51.63
537,M,8,0.67,5.42,23.63,44.17,50.35
537,M,9,0.5,5.37,24.73,45.55,50.73
537,M,10,0.55,5.55,24.05,45.22,50.05
537,M,11,0.62,5.88,25.15,46.98,51.95
537,M,12,0.6,5.83,24.73,45.07,49.7
537,M,13,0.38,5.6,23.97,44.08,49.1
537,M,14,0.37,5.38,23.6,43.8,50.27
537,M,15,0.33,5.47,23.82,44.33,48.57
537,M,16,0.22,4.98,23.88,46,50.95
537,M,17,0.23,5.25,25.58,49.65,54.72
545,M,1,0.37,5.08,21.65,42.65,47.32
545,M,2,0.4,5.25,22.1,41.65,45.87
545,M,3,0.3,4.78,21.6,40.93,45.1
545,M,4,0.25,4.78,21.2,39.22,44.57
545,M,5,0.33,4.87,21.57,42.07,46.33
545,M,6,0.18,4.73,21.07,41.63,45.85
545,M,7,0.35,5.05,22.07,41.72,45.9
545,M,8,0.38,5.15,21.88,40.02,44.22
545,M,9,0.3,4.88,21.72,40.15,44.33
545,M,10,0.33,5.02,22.02,40.63,44.93
545,M,11,0.28,5.08,22.57,41.57,46
545,M,12,0.38,5.45,22.78,42.72,47.12
545,M,13,0.27,5.05,22.25,41.73,46.25
545,M,14,0.23,5.47,23.55,43.18,49.07
545,M,15,0.4,5.52,23.58,43.38,47.9
545,M,16,0.23,5.45,24.23,46.57,51.55
545,M,17,0.22,5.97,26.53,49.8,55.12
50,M,1,0.15,4.85,23.3,,47.15
50,M,2,0.13,4.93,23.32,43.32,47.88
50,M,3,0.12,4.75,,,48.4
50,M,4,0.25,5.15,,,47.97
50,M,5,0.12,4.85,22.33,,46.22
50,M,6,0.13,4.8,22.33,42.4,47.32
50,M,7,0.07,4.78,22.73,,47.18
50,M,8,0.18,4.92,22.53,,47.72
50,M,9,0.18,4.67,22.1,,46.07
50,M,10,0.08,4.82,22.78,42.13,46.9
50,M,11,0.25,5.07,22.7,,46.98
50,M,12,0.32,5.52,23.05,42.63,47.5
50,M,13,0.13,4.73,23.42,43.17,47.6
50,M,14,0.07,4.67,20.63,38.65,43.08
50,M,15,0.08,4.55,21.1,,44.42
50,M,16,0.12,5.73,,,51.75
50,M,17,0.17,6.38,25.83,50.03,55.6
50,M,18,0.07,5.97,,,
26,M,1,0.35,5.13,23.57,42.63,47.45
26,M,2,0.35,5.3,22.77,41.63,46.07
26,M,3,0.33,4.78,21.58,40.03,45.83
26,M,4,0.38,5.2,22.35,41.48,46.23
26,M,5,0.4,5.05,22.42,42.4,47.17
26,M,6,0.33,5.22,23.08,43.78,48.55
26,M,7,0.38,5.05,22.33,42.1,46.52
26,M,8,0.38,5.12,22.88,43.32,49.37
26,M,9,0.42,5.45,24.1,44.48,49.17
26,M,10,0.4,5.42,24.32,44.98,49.83
26,M,11,0.37,5.53,24.72,46.22,51.02
26,M,12,0.5,5.7,25.05,46.98,52.83
26,M,13,0.35,5.75,25.22,46.97,51.78
26,M,14,0.33,5.65,25.5,48.6,53.67
26,M,15,0.33,5.63,25.78,48.93,53.88
26,M,16,0.32,5.7,25.95,49.58,54.93
26,M,17,0.27,5.82,27.15,51.03,56.4
421,M,1,0.05,4,19.63,38.5,42.82
421,M,2,0.15,4.4,21.02,39.48,43.67
421,M,3,0.02,3.87,19.88,37.47,41.75
421,M,4,0.07,4.03,19.77,37.53,41.67
421,M,5,0.03,3.92,19.7,36.8,40.85
421,M,6,0.08,4.1,19.37,36.63,40.62
421,M,7,0.02,3.9,19.45,37.05,41.13
421,M,8,0.07,4.05,20,37.6,41.68
421,M,9,0,3.8,19.2,35.97,39.88
421,M,10,0,3.78,18.22,34.83,38.98
421,M,11,0.05,3.88,18.92,35.97,40.05
421,M,12,0.1,4,19.82,36.5,40.62
421,M,13,59.98,3.92,20.07,37.8,41.8
421,M,14,59.98,4,18.95,35.87,39.83
421,M,15,0.03,3.93,20.2,39.18,43.93
421,M,16,0.03,3.52,17.6,33.8,37.5
421,M,17,0.02,4.53,NaN,NaN,NaN
216,F,1,0.12,4.47,21.72,40.47,44.72
216,F,2,0.2,4.95,22.33,41.67,46.38
216,F,3,0.15,4.45,21.32,39.75,43.78
216,F,4,0.22,4.65,20.53,38.07,42.33
216,F,5,0.13,4.63,21.25,39.05,43.28
216,F,6,0.12,4.38,20.93,39.25,43.47
216,F,7,0.1,4.2,19.97,38.22,42.38
216,F,8,0.17,4.38,20.1,37.83,41.93
216,F,9,0.13,4.35,20.05,37.57,41.85
216,F,10,0.15,4.27,19.67,36.98,41.13
216,F,11,0.1,4.37,20.77,39.73,44.12
216,F,12,0.15,4.47,20.22,37.82,41.8
216,F,13,0.05,4.28,20.2,38.15,42.17
216,F,14,0.07,4.13,19.78,37.25,41.33
216,F,15,0.07,4.27,20.25,38,42.2
216,F,16,0.2,5.03,22.62,42.7,47.35
446,M,1,0.67,5.55,23.23,42.58,47.05
446,M,2,0.5,42.35,23.5,,46.8
446,M,3,0.7,5.05,21.13,40.2,44.73
446,M,4,0.05,3.63,18.62,36,40.25
446,M,5,0.32,4.62,20.87,39.45,43.98
446,M,6,0.58,4.98,21,39.47,43.9
446,M,7,0.28,4.48,20.42,39.62,44.3
446,M,8,0.23,39.55,20.68,,44.05
446,M,9,0.23,4.23,20.08,38.9,43.42
446,M,10,0.23,4.35,20.72,39.7,44.6
446,M,11,0.2,4.62,21.88,41.63,47.37
446,M,12,0.32,4.88,22.1,41.9,46.72
446,M,13,0.1,4.45,21.13,40.22,45.27
446,M,14,0.1,4.43,22.45,40.6,45.15
446,M,15,0.15,4.43,21.03,40.5,45.37
446,M,16,0.03,4.47,23.08,44.03,49.67
470,M,1,0.08,4.58,22.15,41.93,47.37
470,M,2,0.4,5.32,24.92,45.57,50.58
470,M,3,0.18,4.68,22.72,43.7,48.65
470,M,4,0.15,4.68,23.88,44.77,49.27
470,M,5,0.18,4.68,23.05,43.32,48.25
470,M,6,0.25,4.72,23.22,43.3,49.25
470,M,7,0.32,4.87,22.3,42.57,47.48
470,M,8,0.07,4.35,22.03,42.65,48.85
470,M,9,0.02,4.42,22.5,43.1,49
470,M,10,0.12,4.58,22.73,43.27,48.1
470,M,11,0.28,5.1,23.33,43.67,49.47
470,M,12,0.1,4.25,22.12,41.67,47.68
470,M,13,0.07,4.77,23.18,42.92,48.43
470,M,14,0.13,4.7,23.43,46.08,50.37
470,M,15,0.23,5.12,23.22,43.08,49.05
470,M,16,0.2,5.08,23.42,43.62,49.83
470,M,17,7.03,,,,
427,M,1,0.42,5.4,24.47,44.9,49.72
427,M,2,0.6,5.68,24.78,46.33,51.32
427,M,3,0.58,5.5,24.32,44.53,49.48
427,M,4,0.52,5.55,25,45.75,50.8
427,M,5,0.53,5.45,24.88,46.57,51.43
427,M,6,0.5,5.47,23.82,44.73,49.62
427,M,7,0.5,5.43,24.4,46.02,51.08
427,M,8,0.47,5.5,24.25,45.78,50.92
427,M,9,0.33,5.35,24.45,45.98,51.07
427,M,10,0.37,5.35,26.73,48.5,53.62
427,M,11,0.45,5.65,25.12,46.77,51.8
427,M,12,0.45,5.58,25.02,46.93,52.13
427,M,13,0.32,5.5,24.75,46.67,51.98
427,M,14,0.3,5.55,26.38,50.57,55.78
427,M,15,0.27,5.58,25.33,47.93,53.27
427,M,16,0.22,5.35,24.43,45.37,49.87
392,M,1,0.75,5.65,25.32,44.85,49.68
392,M,2,0.63,5.38,23.4,43.35,48.35
392,M,3,0.78,5.78,24.32,44.52,50.58
392,M,4,0.28,4.87,22.03,40.8,45.78
392,M,5,0.23,4.75,21.48,40.13,45.75
392,M,6,0.37,4.97,22.53,41.3,46.28
392,M,7,0.17,4.47,21.88,41.23,46.3
392,M,8,0.22,4.67,22.28,41.25,46.97
392,M,9,0.33,4.82,22.32,41.33,47.2
392,M,10,0.27,4.6,21.7,40.6,46.52
392,M,11,0.4,4.98,22.33,41.05,47.05
392,M,12,0.47,4.83,22.13,40.88,46.92
392,M,13,0.13,4.53,21.6,39.87,45.52
392,M,14,0.28,4.8,21.92,40.85,46.65
392,M,15,0.23,4.63,22.5,41.87,47.92
392,M,16,0.15,4.68,23.88,45.58,50.9
325,M,1,0.27,5.28,24.78,46.67,51.4
325,M,2,0.78,5.88,25.98,46.78,51.5
325,M,3,0.87,5.72,25.7,46.72,51.3
325,M,4,0.6,5.6,25.28,47.07,51.8
325,M,5,0.65,5.55,24.95,46.98,51.23
325,M,6,0.62,5.58,24.53,44.78,49.2
325,M,7,0.75,5.55,24.17,44.28,48.97
325,M,8,0.52,5.57,25.57,45.43,49.83
325,M,9,0.58,5.47,24.65,45.25,49.67
325,M,10,0.57,5.17,23.38,43.55,48.03
325,M,11,0.6,5.68,24.45,45.15,49.9
325,M,12,0.52,5.7,24.48,45.38,49.85
325,M,13,0.45,5.72,24.27,43.03,47.28
325,M,14,0.35,5.53,23.63,43.68,48.35
325,M,15,0.42,44,24.1,,48.15
325,M,16,0.27,5.1,25.17,47.28,51.97
106,M,1,0.1,4.5,21.28,40.62,45.1
106,M,2,0.07,4.85,22.63,42.28,46.77
106,M,3,0.23,4.93,22.32,42.08,46.4
106,M,4,0.12,4.53,21.65,41.72,46.25
106,M,5,0.1,4.68,22.73,43.05,47.52
106,M,6,0.05,4.52,22.05,41.9,46.23
106,M,7,0.12,4.57,21.93,41.58,45.93
106,M,8,0.13,4.55,21.78,41.33,45.72
106,M,9,0.07,4.38,21.8,42.02,46.45
106,M,10,0.05,4.43,22.15,42.48,47.13
106,M,11,0.08,4.68,23.67,44.97,49.4
106,M,12,0.18,5.03,23.75,46.07,51.63
106,M,13,0.12,5.43,25.1,46.08,50.73
106,M,14,0.05,4.47,21.53,41.75,45.55
106,M,15,0.02,3.62,17.88,32.73,36.18
106,M,16,0.05,5.15,24.8,47.33,52.15
303,F,1,0.03,4.2,20.77,39.88,45
303,F,2,0.15,4.92,22.32,41.65,46.37
303,F,3,0.22,4.73,22.68,42.12,46.65
303,F,4,0.12,4.62,22.2,42.07,46.97
303,F,5,0.1,4.63,22.73,42.82,47.55
303,F,6,0.12,4.67,22.28,42.15,47
303,F,7,0.1,4.67,22.45,43.55,48.3
303,F,8,0.13,4.67,22.32,42.02,46.8
303,F,9,0.1,4.67,22.82,43.15,48.07
303,F,10,0.13,4.92,22.68,42.62,47.45
303,F,11,0.13,4.73,22.67,43.18,48.12
303,F,12,0.18,4.78,22.77,44.6,49.15
303,F,13,0.1,4.83,22.83,45.92,50.33
303,F,14,0.07,4.72,23.23,46.82,51.52
303,F,15,0.13,4.97,24,46.77,51.67
303,F,16,0.12,5.13,25.42,47.63,52.77
510,M,1,0.52,5.72,24.68,45.8,50.48
510,M,2,0.82,5.6,23.88,43.92,48.65
510,M,3,0.78,5.78,24.3,44.52,49
510,M,4,0.6,5.53,23.78,44.68,49.2
510,M,5,0.7,5.6,24.87,46.08,50.6
510,M,6,0.72,5.65,24.62,45.45,49.97
510,M,7,0.68,5.55,24.3,,49.92
510,M,8,0.72,5.52,23.83,44.25,48.77
510,M,9,0.58,5.85,24.62,45.5,50
510,M,10,0.53,5.62,24.1,45.28,49.83
510,M,11,0.53,5.57,24.88,45.62,50.05
510,M,12,0.5,5.62,24.63,45.1,49.6
510,M,13,0.48,5.5,24.05,44.05,48.58
510,M,14,0.42,5.32,23.87,44.52,49.03
510,M,15,0.45,5.52,23.98,46.08,51.03
510,M,16,0.23,5.58,25.78,47.88,52.78
495,M,1,0.42,5.25,23.98,43.82,49.6
495,M,2,0.32,5.12,23.37,43.32,48.68
495,M,3,0.32,5.12,22.92,42.83,48.03
495,M,4,0.22,4.88,22.12,41.83,47.47
495,M,5,0.27,4.97,23,42.97,48.58
495,M,6,0.42,5.22,22.87,42.98,48.25
495,M,7,0.25,4.93,22.85,43.15,48.05
495,M,8,0.33,4.98,22.68,43.57,48.87
495,M,9,0.33,5.08,24.27,45.68,50.4
495,M,10,0.25,5.08,24.55,46.07,50.53
495,M,11,0.33,5.27,24.42,45.82,50.78
495,M,12,0.37,5.27,23.78,,50.53
495,M,13,0.23,4.93,23.47,44.2,49.63
495,M,14,0.2,4.95,24,,50.53
495,M,15,0.17,4.98,23.53,44.18,49.25
495,M,16,0.15,5.32,25.28,47.82,52.8
40,M,1,0.43,5.25,24.02,43.82,49.6
40,M,2,0.3,5.13,23.35,43.3,48.68
40,M,3,0.32,5.13,22.93,42.8,48.03
40,M,4,0.22,4.9,22.13,,47.48
40,M,5,0.28,4.97,23,42.97,48.58
40,M,6,0.43,5.22,22.85,42.97,48.23
40,M,7,0.25,4.95,22.87,43.15,48.03
40,M,8,0.32,4.98,25.67,45.27,50.62
40,M,9,0.33,5.08,24.25,45.7,50.37
40,M,10,0.25,5.12,24.53,46.03,50.53
40,M,11,0.35,5.27,24.4,45.8,50.8
40,M,12,0.38,5.27,23.8,,50.55
40,M,13,0.25,4.93,23.47,44.17,49.63
40,M,14,0.2,4.95,24.07,45.42,50.57
40,M,15,0.17,4.98,27.3,48.67,53.58
40,M,16,0.15,5.32,25.32,47.82,52.8
102,M,1,0.17,4.27,21.97,41.62,48.07
102,M,2,0.18,4.32,22,41.13,47.52
102,M,3,0.22,4.35,21.87,40.17,46.13
102,M,4,0.07,3.82,21.05,38.82,44.93
102,M,5,0.18,4.2,20.53,38.93,44.12
102,M,6,0.27,4.23,21.02,41.27,46.83
102,M,7,0.12,4.1,21.85,41.43,47.58
102,M,8,0.22,4.33,20.55,42.35,47.15
102,M,9,0.18,4.32,21.55,41.33,46.68
102,M,10,0.15,4.5,22.33,43.52,48.9
102,M,11,0.12,4.38,21.6,41.65,47.73
102,M,12,0.27,4.77,21.35,41.25,47.43
102,M,13,0.05,4.1,20.87,40.87,47.05
102,M,14,0.07,4.22,21.1,43.02,49.8
102,M,15,0.13,4.55,24.08,44.85,51.15
102,M,16,0.07,4.43,23.32,45.98,53.05
105,M,1,0.3,4.87,22.13,41.63,46.77
105,M,2,0.38,5.12,23.43,43.75,48.92
105,M,3,0.62,5.1,22.87,43.52,48.75
105,M,4,0.55,5.3,22.72,42.63,47.87
105,M,5,0.5,4.93,22.62,42.9,48.42
105,M,6,0.42,4.82,22.18,42.2,47.5
105,M,7,0.5,4.95,22.75,42.7,47.95
105,M,8,0.32,4.78,22.28,42.88,48.1
105,M,9,0.22,4.35,21.48,41.08,46.2
105,M,10,0.08,4.23,21.35,41.83,47.03
105,M,11,0.15,4.45,22.02,42.28,47.9
105,M,12,0.27,4.67,23.15,43.93,49.43
105,M,13,0.12,4.47,22.07,42.83,48.53
105,M,14,0.13,4.57,22.38,44.25,49.75
105,M,15,0.27,5.13,24.18,46.48,53.07
105,M,16,0.15,6.08,25.57,46.73,53.53
137,M,1,0.78,5.97,25.75,49.35,54.12
137,M,2,0.82,6.13,25.67,47.03,51.87
137,M,3,0.78,5.97,25.78,46.25,50.85
137,M,4,0.65,5.72,24.42,45.32,50.32
137,M,5,0.7,5.57,24.57,44.55,49
137,M,6,0.63,5.65,23.98,44.08,48.7
137,M,7,0.43,5.3,24.77,45.68,50.23
137,M,8,0.58,5.6,24.48,45.23,49.65
137,M,9,0.52,5.53,24.77,44.75,49.15
137,M,10,0.35,5.12,24.65,45.25,49.75
137,M,11,0.55,5.9,24.93,,50.48
137,M,12,0.43,5.52,23.63,,47.55
137,M,13,0.4,5.42,23.1,49.45,53.8
137,M,14,0.28,5.7,23.65,43.55,48.28
137,M,15,0.35,5.6,24.42,45.7,50.4
137,M,16,0.32,5.62,26.07,49.28,54.58
396,M,1,0.35,5.73,25.72,47.37,52.55
396,M,2,0.42,6.13,25.88,47.25,51.9
396,M,3,0.48,5.83,25.73,46.83,51.92
396,M,4,0.43,5.75,25.65,46.78,51.68
396,M,5,0.57,5.82,25.28,46.05,51.05
396,M,6,0.52,5.45,25.92,47.38,52.37
396,M,7,0.58,5.73,25.6,47.27,52.32
396,M,8,0.53,5.68,25.73,47.4,52.67
396,M,9,0.47,5.58,25.47,46.83,51.63
396,M,10,0.45,5.72,25.05,45.72,50.92
396,M,11,0.48,5.42,25.68,46.58,51.9
396,M,12,0.43,5.83,26.1,47.65,53.57
396,M,13,0.33,5.65,25.87,47.37,53.38
396,M,14,0.35,5.75,25.9,47.6,53.52
396,M,15,0.4,5.77,25.73,47.18,52.6
396,M,16,0.32,6.13,27.07,50.25,55.75
214,F,1,0.47,5.43,24.5,44.75,49.5
214,F,2,0.7,5.55,23.65,43.52,48.02
214,F,3,0.7,5.47,23.72,43.27,47.92
214,F,4,0.58,5.38,23.5,46.25,50.78
214,F,5,0.5,5.35,23.18,43.42,47.88
214,F,6,0.68,5.65,23.68,44.65,49.57
214,F,7,0.62,5.63,27.87,48.5,54.93
214,F,8,0.1,7.5,26.97,48.43,53.63
214,F,9,0.47,5.55,26.02,47.88,52.87
214,F,10,0.53,5.75,25.12,50.97,55.45
214,F,11,0.55,5.58,24.7,46.4,51.45
214,F,12,0.5,5.92,25.47,47.62,52.63
214,F,13,0.4,5.82,25.57,48.13,53.05
214,F,14,0.38,5.85,25.72,48,53.13
214,F,15,0.43,5.75,26.13,49.85,55.2
214,F,16,0.33,6.03,27.03,50.9,56.2
214,F,17,1.47,,,,
69,M,1,0.25,4.95,23.87,45.07,49.7
69,M,2,0.23,5.05,23.32,43.83,48.52
69,M,3,0.2,5.08,24.97,45.22,49.9
69,M,4,0.33,5.38,23.83,43.43,48
69,M,5,0.37,4.98,23.02,43.07,48.05
69,M,6,0.15,4.88,23.02,43.77,49.1
69,M,7,0.28,5.12,23.85,45.48,50.68
69,M,8,0.38,5.38,24.07,45.87,50.75
69,M,9,0.3,5.17,23.57,48.62,53.37
69,M,10,0.12,4.87,23.83,45.58,50.93
69,M,11,0.13,5.17,24.53,47.05,51.83
69,M,12,0.32,5.62,25.5,48.28,53.25
69,M,13,0.25,5.42,25.05,48.48,53.48
69,M,14,0.18,5.55,26.23,49.35,57.13
69,M,15,0.25,5.82,26.78,51.25,56.28
69,M,16,0.18,5.57,28.13,51.73,57.17
69,M,17,9.87,,,,
150,M,1,0.67,5.88,25.45,47,52.52
150,M,2,0.73,5.93,25.93,47.98,53.53
150,M,3,0.73,5.97,25.85,48.18,53.65
150,M,4,0.72,5.83,25.33,47.08,52.38
150,M,5,0.12,5.12,25.7,48.07,53.25
150,M,6,0.48,5.6,26.67,51.08,56.03
150,M,7,0.65,5.63,25.45,47.9,52.9
150,M,8,0.47,5.47,25.27,48.12,53.62
150,M,9,0.37,5.22,25.03,48.25,53.55
150,M,10,0.57,5.4,24.75,47.45,52.38
150,M,11,0.32,5.3,25.12,48.27,53.85
150,M,12,0.43,5.43,24.37,47.57,53.93
150,M,13,0.43,5.82,24.68,48.48,53.75
150,M,14,0.27,5.42,25.43,52.95,57.77
150,M,15,0.3,5.57,25.68,50.13,55.3
150,M,16,0.1,5.47,27.38,50.7,59.15
150,M,17,9.82,,,,
195,M,1,0.3,5.02,24.07,44.8,49.7
195,M,2,0.62,5.97,24.95,45.68,51.05
195,M,3,0.45,5.27,23.13,42.9,47.82
195,M,4,0.45,5.33,23.73,43.12,48.17
195,M,5,0.47,5.1,23.07,42.92,48.35
195,M,6,0.45,5.5,24,44.52,49.9
195,M,7,0.4,5.3,24.15,45.28,50.47
195,M,8,0.35,5.2,24.02,45.05,50.33
195,M,9,0.35,5.2,23.88,45.15,50.5
195,M,10,0.42,5.3,24.05,44.55,51.75
195,M,11,0.48,5.67,24.9,45.45,50.93
195,M,12,0.42,5.7,24.95,46.1,53.12
195,M,13,0.37,5.6,27.3,48.18,53.25
195,M,14,0.27,5.52,24.82,46.25,52.82
195,M,15,0.28,5.4,24.98,47.12,52.1
195,M,16,0.23,6.38,37.42,55.5,59.4
195,M,17,9.53,7.23,,,
447,M,1,0.62,43.67,24.53,,48.2
447,M,2,0.62,41.97,21.28,,45.87
447,M,3,0.58,34.97,19.07,,38.7
447,M,4,0.3,34.15,18.23,,38
447,M,5,0.47,4.48,19.23,34.2,38.07
447,M,6,0.32,32.63,17.38,,36.27
447,M,7,0.2,3.92,18.28,33.95,37.33
447,M,8,0.12,3.83,17.93,33.93,38.13
447,M,9,0.05,35.07,18.85,,38.52
447,M,10,0.05,3.75,16.23,30.75,34.35
447,M,11,0.35,37.7,20.63,,41.37
447,M,12,0.18,4.13,19.2,35.03,38.88
447,M,13,0.1,4.12,19.25,35.72,39.53
447,M,14,0.17,3.72,17,31.23,34.87
447,M,15,0.03,3.2,15.78,30.95,34.78
407,M,1,0.18,4.92,23.25,42.88,47.4
407,M,2,0.6,5.52,23.37,42.2,46.37
407,M,3,0.73,5.35,22.75,41.3,45.4
407,M,4,0.57,5.27,22.08,40.08,44.13
407,M,5,0.72,4.97,21.17,38.97,42.98
407,M,6,0.63,39.52,21.27,,43.52
407,M,7,0.5,4.73,21.55,39.08,43.13
407,M,8,0.5,4.73,20.72,38.95,43.03
407,M,9,0.38,4.68,21.15,39.03,42.97
407,M,10,0.28,4.52,20.58,38.67,42.7
407,M,11,0.47,5.13,21.92,40.38,44.35
407,M,12,0.35,4.57,20.22,37.95,42.03
407,M,13,0.38,4.87,21.28,39.43,43.53
407,M,14,0.18,4.62,20.85,38.92,43.22
407,M,15,0.45,3.9,18.2,35.17,39.05
165,M,1,0.03,4.47,21.22,40.62,45.1
165,M,2,0.13,4.85,22.92,41.12,45.47
165,M,3,0.12,4.82,22.55,41.57,45.85
165,M,4,0.13,4.6,22.05,41.28,45.57
165,M,5,0.22,4.53,21.02,39.32,43.95
165,M,6,0.18,5.08,23.23,42.25,46.9
165,M,7,0.2,4.08,19.75,38.82,43.03
165,M,8,0.23,5.15,22.97,43.65,49.6
165,M,9,0.15,5.38,25.78,46.17,51.05
165,M,10,0.13,4.9,23.13,43.53,48.95
165,M,11,0.15,5.22,24.03,45.05,49.85
165,M,12,0.18,4.88,22.97,44.72,49.92
165,M,13,0.12,5.23,24.93,46.78,51.7
165,M,14,0.13,4,18.18,34.43,38.17
165,M,15,0.05,3.68,18.6,36.42,40.15
112,M,1,0.53,5.5,24.78,45.82,51.62
112,M,2,0.78,5.9,26.17,46.32,51.57
112,M,3,0.48,5.45,25.32,46.47,51.08
112,M,4,0.58,5.65,24.73,46.12,50.73
